dp_id,port_no,rx_bytes,rx_pkts,tx_bytes,tx_pkts,duration
2,2,72488086,48030,36478060,24312,898
2,3,72916678,48415,151465210,100327,898
3,1,115248464,76298,72730,251,898
3,2,58774,152,193810938,128373,898
3,3,151468656,100357,72913232,48385,898
1,1,152747428,101176,72916720,48416,908
1,2,72913274,48386,152750874,101206,908
2,1,112657106,74589,69723814,46322,908
2,2,73354504,48604,36478102,24313,908
2,3,72916720,48416,152748940,101177,908
3,1,116597210,77191,72842,253,908
3,2,58858,154,196441902,130115,908
3,3,152750874,101206,72913274,48386,908
1,1,154029716,102026,74130898,49220,918
1,2,74127452,49190,154033162,102056,918
3,1,117942974,78083,74508,257,918
3,2,60412,156,197855734,131052,918
3,3,154033162,102056,74127452,49190,918
2,1,113939282,75437,71072588,47215,918
2,2,74703320,49498,37692280,25117,918
2,3,74130898,49220,154029716,102026,918
1,1,155311934,102875,75479644,50113,928
1,2,75476198,50083,155315380,102905,928
2,1,115221500,76286,72421334,48108,928
2,2,76052024,50390,39040984,26009,928
2,3,75479644,50113,155311934,102875,928
3,1,119291678,78975,74508,257,928
3,2,60454,157,199137952,131901,928
3,3,155315380,102905,75476198,50083,928
1,1,156592598,103722,76828348,51005,938
1,2,76824902,50975,156596044,103752,938
2,1,116502164,77133,73770038,49000,938
2,2,77400728,51282,40389688,26901,938
2,3,76828348,51005,156592598,103722,938
3,1,120640382,79867,74508,257,938
3,2,60454,157,200418616,132748,938
3,3,156596044,103752,76824902,50975,938
1,1,157876286,104571,78175540,51896,948
1,2,78172094,51866,157879732,104601,948
2,1,117785852,77982,75117230,49891,948
2,2,78747920,52173,41736880,27792,948
2,3,78175540,51896,157876286,104571,948
3,1,121987574,80758,74508,257,948
3,2,60454,157,201702304,133597,948
3,3,157879732,104601,78172094,51866,948
1,1,159158616,105422,79524328,52790,958
1,2,79520882,52760,159162062,105452,958
2,1,119069694,78834,76467530,50786,958
2,2,80098220,53068,43085738,28687,958
2,3,79524328,52790,159160128,105423,958
3,1,123336320,81651,74620,259,958
3,2,60496,158,202986104,134448,958
3,3,159163574,105453,79520882,52760,958
1,1,161704866,107107,80870050,53681,968
1,2,80866604,53651,161708312,107137,968
2,1,120348888,79681,77081514,51194,968
2,2,81443984,53960,43897766,29226,968
2,3,80870050,53681,161704866,107107,968
3,1,124682000,82541,76132,260,968
3,2,60538,159,205529330,136131,968
3,3,161708312,107137,80866604,53651,968
1,1,164354016,108862,82218880,54576,978
1,2,82215434,54546,164357462,108892,978
2,1,121649292,80543,78430302,52088,978
2,2,82792730,54853,43897808,29227,978
2,3,82218880,54576,164354016,108862,978
3,1,126030788,83435,76216,262,978
3,2,60580,160,208178396,137884,978
3,3,164357462,108892,82215434,54546,978
1,1,167004552,110615,83567584,55468,988
1,2,83564138,55438,167007998,110645,988
2,1,122951124,81404,79779006,52980,988
2,2,84141434,55745,43897808,29227,988
2,3,83567584,55468,167004552,110615,988
3,1,127379492,84327,76216,262,988
3,2,60580,160,210828932,139637,988
3,3,167007998,110645,83564138,55438,988
1,1,169655088,112368,84914776,56359,998
1,2,84911330,56329,169658534,112398,998
2,1,124254468,82266,81126198,53871,998
2,2,85488626,56636,43897808,29227,998
2,3,84914776,56359,169655088,112368,998
3,1,128726684,85218,76216,262,998
3,2,60580,160,213479468,141390,998
3,3,169658534,112398,84911330,56329,998
1,1,172307220,114124,86263564,57253,1008
1,2,86260118,57223,172310666,114154,1008
2,1,125557854,83129,82474944,54764,1008
2,2,86837372,57529,43897850,29228,1008
2,3,86263564,57253,172307220,114124,1008
3,1,130075388,86110,76216,262,1008
3,2,60664,162,216131600,143146,1008
3,3,172310666,114154,86260118,57223,1008
1,1,174959310,115879,87612310,58146,1018
1,2,87608864,58116,174962756,115909,1018
2,1,126861240,83992,83823690,55657,1018
2,2,88186076,58421,43897850,29228,1018
2,3,87612310,58146,174959310,115879,1018
3,1,131424134,87003,76258,263,1018
3,2,60664,162,218783648,144900,1018
3,3,174962756,115909,87608864,58116,1018
1,1,176757311,117072,87756290,58246,1028
1,2,87752737,58215,176760864,117103,1028
2,1,128169204,84859,83966223,55756,1028
2,2,88676006,58746,43899725,29233,1028
2,3,87756290,58246,176757311,117072,1028
3,1,132769898,87895,78175,269,1028
3,2,62302,166,221783903,146890,1028
3,3,176760864,117103,87752737,58215,1028
1,1,178059143,117933,87756290,58246,1038
1,2,87752737,58215,178062696,117964,1038
3,1,134118602,88787,78175,269,1038
3,2,62302,166,224434509,148644,1038
3,3,178062696,117964,87752737,58215,1038
2,1,129471036,85720,83966223,55756,1038
2,2,88676006,58746,43899725,29233,1038
2,3,87756290,58246,178059143,117933,1038
1,1,179341319,118781,87756290,58246,1048
1,2,87752737,58215,179344872,118812,1048
3,1,135467306,89679,78175,269,1048
3,2,62302,166,227065389,150384,1048
3,3,179344872,118812,87752737,58215,1048
2,1,130753212,86568,83966223,55756,1048
2,2,88676006,58746,43899725,29233,1048
2,3,87756290,58246,179341319,118781,1048
1,1,180625007,119630,87756290,58246,1058
1,2,87752737,58215,180628560,119661,1058
2,1,132036900,87417,83966223,55756,1058
2,2,88676006,58746,43899725,29233,1058
2,3,87756290,58246,180625007,119630,1058
3,1,136814498,90570,78175,269,1058
3,2,62302,166,229696269,152124,1058
3,3,180628560,119661,87752737,58215,1058
1,1,181910319,120482,87756402,58248,1068
1,2,87752849,58217,181913872,120513,1068
2,1,133322142,88268,83966335,55758,1068
2,2,88676006,58746,43899795,29234,1068
2,3,87756402,58248,181911831,120483,1068
3,1,138164714,91463,78315,271,1068
3,2,62414,168,232331797,153869,1068
3,3,181913872,120513,87752849,58217,1068
1,1,183190983,121329,87756402,58248,1078
1,2,87752849,58217,183194536,121360,1078
2,1,134602806,89115,83966335,55758,1078
2,2,88676006,58746,43899795,29234,1078
2,3,87756402,58248,183190983,121329,1078
3,1,139511948,92355,78357,272,1078
3,2,62456,169,234959695,155608,1078
3,3,183194536,121360,87752849,58217,1078
1,1,184476225,122180,88956972,59043,1088
1,2,88953419,59012,184479778,122211,1088
2,1,135888006,89965,84412375,56053,1088
2,2,89122088,59042,45100435,30030,1088
2,3,88956972,59043,184476225,122180,1088
3,1,140859224,93248,79953,275,1088
3,2,64010,171,236391601,156556,1088
3,3,184479778,122211,88953419,59012,1088
3,1,142207928,94140,79953,275,1098
3,2,64052,172,237675331,157406,1098
3,3,185763508,123061,90302165,59905,1098
1,1,185759955,123030,90305788,59937,1098
1,2,90302165,59905,185763508,123061,1098
2,1,137171778,90816,85761233,56948,1098
2,2,90470834,59935,46449251,30924,1098
2,3,90305788,59937,185759955,123030,1098
1,1,187040619,123877,91652980,60828,1108
1,2,91649357,60796,187044172,123908,1108
2,1,138452442,91663,87108425,57839,1108
2,2,91818026,60826,47796443,31815,1108
2,3,91654492,60829,187040619,123877,1108
3,1,143555120,95031,79953,275,1108
3,2,64052,172,238955995,158253,1108
3,3,187044172,123908,91649357,60796,1108
1,1,188322795,124725,93001684,61720,1118
1,2,92998061,61688,188326348,124756,1118
2,1,139734660,92512,88457171,58732,1118
2,2,93166772,61719,49145189,32708,1118
2,3,93001684,61720,188322795,124725,1118
3,1,144903824,95923,79953,275,1118
3,2,64052,172,240238171,159101,1118
3,3,188326348,124756,92998061,61688,1118
1,1,189606483,125574,94350388,62612,1128
1,2,94346765,62580,189610036,125605,1128
2,1,141018348,93361,89805875,59624,1128
2,2,94515476,62611,50493893,33600,1128
2,3,94350388,62612,189606483,125574,1128
3,1,146252528,96815,79953,275,1128
3,2,64052,172,241521859,159950,1128
3,3,189610036,125605,94346765,62580,1128
1,1,190887231,126423,95699176,63506,1138
1,2,95695553,63474,190890784,126454,1138
2,1,142299054,94209,91154621,60517,1138
2,2,95864222,63504,51842639,34493,1138
2,3,95699176,63506,190887231,126423,1138
3,1,147601274,97708,79995,276,1138
3,2,64094,173,242802565,160798,1138
3,3,190890784,126454,95695553,63474,1138
3,1,148947108,98601,81591,279,1148
3,2,64094,173,244118075,161669,1148
3,3,192207820,127327,97041387,64367,1148
1,1,192204267,127296,97045010,64399,1148
1,2,97041387,64367,192207820,127327,1148
2,1,143581314,95059,93660159,62177,1148
2,2,97209986,64396,51993993,34596,1148
2,3,97045010,64399,192204267,127296,1148
1,1,194832165,129035,98393756,65292,1158
1,2,98390133,65260,194835718,129066,1158
2,1,144860508,95906,95008905,63070,1158
2,2,98558774,65290,51994077,34598,1158
2,3,98393756,65292,194832165,129035,1158
3,1,150295812,99493,81591,279,1158
3,2,64136,174,246745973,163408,1158
3,3,194835718,129066,98390133,65260,1158
1,1,197458509,130772,99742530,66185,1168
1,2,99738907,66153,197462062,130803,1168
2,1,146138148,96751,96357679,63963,1168
2,2,99907478,66182,51994147,34599,1168
2,3,99742530,66185,197458509,130772,1168
3,1,151644516,100385,81591,279,1168
3,2,64136,174,249372317,165145,1168
3,3,197462062,130803,99738907,66153,1168
2,1,147418854,97599,97706425,64856,1178
2,2,101256182,67074,51994147,34599,1178
2,3,101091276,67078,200087919,132512,1178
1,1,200086407,132511,101089764,67077,1178
1,2,101086141,67045,200089960,132542,1178
3,1,152993220,101277,81591,279,1178
3,2,64178,175,252001727,166885,1178
3,3,200091472,132543,101087653,67046,1178
1,1,202717329,134252,102438510,67970,1188
1,2,102434887,67938,202720882,134283,1188
3,1,154340412,102168,81591,279,1188
3,2,64220,176,254631137,168625,1188
3,3,202720882,134283,102436399,67939,1188
2,1,148699518,98446,99055129,65748,1188
2,2,102604928,67967,51994189,34600,1188
2,3,102440022,67971,202717329,134252,1188
1,1,205349763,135994,103787256,68863,1198
1,2,103783633,68831,205353386,136026,1198
2,1,149983248,99296,100402363,66640,1198
2,2,103953632,68859,51994189,34600,1198
2,3,103787256,68863,205349763,135994,1198
3,1,155689158,103061,81703,281,1198
3,2,64220,176,257263599,170367,1198
3,3,205353386,136026,103783633,68831,1198
1,1,207983793,137739,103941606,68968,1208
1,2,103937983,68936,207987416,137771,1208
2,1,151268532,100148,100556671,66744,1208
2,2,105302378,69752,51994231,34601,1208
2,3,103941606,68968,207983793,137739,1208
3,1,157034922,103953,83299,284,1208
3,2,64346,179,261087573,172899,1208
3,3,207987416,137771,103937983,68936,1208
1,1,210449865,139370,103943118,68969,1218
1,2,103939495,68937,210453488,139402,1218
2,1,152555244,100999,100556671,66744,1218
2,2,106481738,70532,51995743,34602,1218
2,3,103943118,68969,210449865,139370,1218
3,1,158383626,104845,83299,284,1218
3,2,65858,180,264902349,175422,1218
3,3,210453488,139402,103939495,68937,1218
1,1,211729059,140217,103943160,68970,1228
1,2,103939537,68938,211732682,140249,1228
2,1,153834396,101845,100556671,66744,1228
2,2,106481780,70533,51995785,34603,1228
2,3,103943160,68970,211729059,140217,1228
3,1,159732330,105737,83299,284,1228
3,2,65900,181,267530247,177161,1228
3,3,211732682,140249,103939537,68938,1228
1,1,213018795,141070,103943160,68970,1238
1,2,103939537,68938,213022418,141102,1238
3,1,161081034,106629,83299,284,1238
3,2,65900,181,270168687,178906,1238
3,3,213022418,141102,103939537,68938,1238
2,1,155124132,102698,100556671,66744,1238
2,2,106481780,70533,51995785,34603,1238
2,3,103943160,68970,213018795,141070,1238
1,1,214299501,141918,103943202,68971,1248
1,2,103939579,68939,214303124,141950,1248
2,1,156404838,103546,100556713,66745,1248
2,2,106481780,70533,51995785,34603,1248
2,3,103943202,68971,214299501,141918,1248
3,1,162429738,107521,83299,284,1248
3,2,65942,182,272798097,180646,1248
3,3,214303124,141950,103939579,68939,1248
1,1,215581677,142766,103943202,68971,1258
1,2,103939579,68939,215585300,142798,1258
2,1,157687014,104394,100556713,66745,1258
2,2,106481780,70533,51995785,34603,1258
2,3,103943202,68971,215581677,142766,1258
3,1,163778484,108414,83341,285,1258
3,2,65984,183,275429019,182387,1258
3,3,215585300,142798,103939579,68939,1258
1,1,216863853,143614,104455770,69310,1268
1,2,104452147,69278,216867476,143646,1268
2,1,158969190,105242,100556713,66745,1268
2,2,106481780,70533,52508353,34942,1268
2,3,104455770,69310,216863853,143614,1268
3,1,165122652,109303,84853,286,1268
3,2,67496,184,277542795,183785,1268
3,3,216867476,143646,104452147,69278,1268
1,1,218147583,144464,105804516,70203,1278
1,2,105800893,70171,218151206,144496,1278
2,1,160252878,106091,100556713,66745,1278
2,2,106481822,70534,53857099,35835,1278
2,3,105804516,70203,218147583,144464,1278
3,1,166471440,110197,84937,288,1278
3,2,67538,185,278826525,184635,1278
3,3,218151206,144496,105800893,70171,1278
1,1,219432825,145315,107153262,71096,1288
1,2,107149639,71064,219436448,145347,1288
3,1,167820144,111089,84937,288,1288
3,2,67580,186,280111767,185486,1288
3,3,219436448,145347,107149639,71064,1288
2,1,161538120,106942,100851595,66941,1288
2,2,106776662,70729,55205803,36727,1288
2,3,107153262,71096,219432825,145315,1288
1,1,220715001,146163,108500454,71987,1298
1,2,108496831,71955,220718624,146195,1298
2,1,162820338,107791,102200341,67834,1298
2,2,108125408,71622,56554549,37620,1298
2,3,108501966,71988,220715001,146163,1298
3,1,169167336,111980,84937,288,1298
3,2,67580,186,281393943,186334,1298
3,3,220718624,146195,108498343,71956,1298
1,1,221995665,147010,109849158,72879,1308
1,2,109845535,72847,221999288,147042,1308
2,1,164101002,108638,103549045,68726,1308
2,2,109474112,72514,57901741,38511,1308
2,3,109849158,72879,221995665,147010,1308
3,1,170516040,112872,84937,288,1308
3,2,67580,186,282674607,187181,1308
3,3,221999288,147042,109845535,72847,1308
1,1,223279437,147861,111197946,73773,1318
1,2,111194323,73741,223283060,147893,1318
2,1,165384774,109489,104897833,69620,1318
2,2,110822900,73408,59250529,39405,1318
2,3,111197946,73773,223279437,147861,1318
3,1,171864786,113765,84979,289,1318
3,2,67622,187,283958337,188031,1318
3,3,223283060,147893,111194323,73741,1318
1,1,224560101,148708,112546650,74665,1328
1,2,112543027,74633,224563724,148740,1328
2,1,166665438,110336,106245025,70511,1328
2,2,112170092,74299,60599233,40297,1328
2,3,112546650,74665,224560101,148708,1328
3,1,173213490,114657,84979,289,1328
3,2,67622,187,285239001,188878,1328
3,3,224563724,148740,112543027,74633,1328
1,1,225840849,149557,113892414,75557,1338
1,2,113888791,75525,225844472,149589,1338
3,1,174559254,115549,86575,292,1338
3,2,67622,187,286518153,189724,1338
3,3,225844472,149589,113888791,75525,1338
2,1,167944632,111183,108777667,72187,1338
2,2,113521862,75194,60762571,40406,1338
2,3,113892414,75557,225840849,149557,1338
1,1,227123025,150405,115241118,76449,1348
1,2,115237495,76417,227126648,150437,1348
2,1,169226850,112032,111473605,73971,1348
2,2,114869096,76086,60762613,40407,1348
2,3,115241118,76449,227123025,150405,1348
3,1,175907958,116441,86575,292,1348
3,2,67622,187,287800329,190572,1348
3,3,227126648,150437,115237495,76417,1348
1,1,228831585,151535,116588310,77340,1358
1,2,116584687,77308,228835208,151567,1358
2,1,170512050,112882,113741605,75471,1358
2,2,116214776,76976,60764125,40408,1358
2,3,116588310,77340,228831585,151535,1358
3,1,177255150,117332,86575,292,1358
3,2,67622,187,289508889,191702,1358
3,3,228835208,151567,116584687,77308,1358
1,1,231462549,153277,117938610,78235,1368
1,2,117934987,78203,231466172,153309,1368
3,1,178605366,118225,86575,292,1368
3,2,67706,189,292139853,193444,1368
3,3,231466172,153309,117934987,78203,1368
2,1,171794310,113732,115091905,76366,1368
2,2,117563564,77870,60764209,40410,1368
2,3,117938610,78235,231462549,153277,1368
1,1,234091917,155016,119287314,79127,1378
1,2,119283691,79095,234095540,155048,1378
2,1,173074974,114579,116440609,77258,1378
2,2,118912268,78762,60764209,40410,1378
2,3,119287314,79127,234091917,155016,1378
3,1,179954070,119117,86575,292,1378
3,2,67706,189,294769221,195183,1378
3,3,234095540,155048,119283691,79095,1378
1,1,236721369,156757,120634590,80020,1388
1,2,120630967,79988,236724992,156789,1388
3,1,181301304,120009,86617,293,1388
3,2,67748,190,297398631,196923,1388
3,3,236724992,156789,120630967,79988,1388
2,1,174355680,115427,117787843,78150,1388
2,2,120261014,79655,60764251,40411,1388
2,3,120634590,80020,236721369,156757,1388
1,1,239356785,158500,121476774,80577,1398
1,2,121473151,80545,239360408,158532,1398
3,1,182648496,120900,88129,294,1398
3,2,67748,190,300540567,199001,1398
3,3,239363432,158534,121473151,80545,1398
2,1,175645416,116280,118630027,78707,1398
2,2,121609718,80547,60764251,40411,1398
2,3,121476774,80577,239359809,158502,1398
1,1,241986237,160241,121476858,80579,1408
1,2,121473235,80547,241989860,160273,1408
2,1,176924652,117128,118630111,78709,1408
2,2,122956910,81438,60764251,40411,1408
2,3,121476858,80579,241986237,160241,1408
3,1,183995772,121793,88213,296,1408
3,2,67832,192,304514187,201631,1408
3,3,241989860,160273,121473235,80547,1408
1,1,244618671,161983,121476900,80580,1418
1,2,121473277,80548,244622294,162015,1418
2,1,178208340,117977,118630111,78709,1418
2,2,124305656,82331,60764293,40412,1418
2,3,121476900,80580,244618671,161983,1418
3,1,185344476,122685,88213,296,1418
3,2,67874,193,308495325,204265,1418
3,3,244622294,162015,121473277,80548,1418
1,1,247251063,163724,121476900,80580,1428
1,2,121473277,80548,247254686,163756,1428
2,1,179492028,118826,118630111,78709,1428
2,2,125654360,83223,60764293,40412,1428
2,3,121476900,80580,247251063,163724,1428
3,1,186693180,123577,88213,296,1428
3,2,67874,193,312476421,206898,1428
3,3,247254686,163756,121473277,80548,1428
1,1,248787297,164741,121478454,80582,1438
1,2,121474831,80550,248790920,164773,1438
3,1,188041926,124470,88255,297,1438
3,2,69470,196,315362913,208809,1438
3,3,248792432,164774,121474831,80550,1438
2,1,180778740,119677,118630111,78709,1438
2,2,125905394,83390,60765847,40414,1438
2,3,121478454,80582,248788809,164742,1438
1,1,250069515,165590,121478496,80583,1448
1,2,121474873,80551,250073138,165622,1448
3,1,189390630,125362,88255,297,1448
3,2,69512,197,317992323,210549,1448
3,3,250073138,165622,121474873,80551,1448
2,1,182059446,120525,118630153,78710,1448
2,2,125905394,83390,60765847,40414,1448
2,3,121478496,80583,250069515,165590,1448
1,1,251350179,166437,121478496,80583,1458
1,2,121474873,80551,251353802,166469,1458
2,1,183340110,121372,118630153,78710,1458
2,2,125905394,83390,60765847,40414,1458
2,3,121478496,80583,251350179,166437,1458
3,1,190737822,126253,88255,297,1458
3,2,69512,197,320620179,212287,1458
3,3,251353802,166469,121474873,80551,1458
1,1,252633867,167286,121978968,80914,1468
1,2,121975345,80882,252637490,167318,1468
2,1,184623798,122221,118630153,78710,1468
2,2,125905394,83390,61266319,40745,1468
2,3,121978968,80914,252633867,167286,1468
3,1,192085056,127145,89809,299,1468
3,2,71066,199,322750629,213697,1468
3,3,252637490,167318,121975345,80882,1468
1,1,253914573,168134,123326202,81806,1478
1,2,123322579,81774,253918196,168166,1478
2,1,185904462,123068,118630153,78710,1478
2,2,125905436,83391,62613553,41637,1478
2,3,123326202,81806,253914573,168134,1478
3,1,193432332,128038,89893,301,1478
3,2,71108,200,324031335,214545,1478
3,3,253918196,168166,123322579,81774,1478
1,1,255201327,168986,124674948,82699,1488
1,2,124671325,82667,255204950,169018,1488
3,1,194781036,128930,89893,301,1488
3,2,71150,201,325318089,215397,1488
3,3,255204950,169018,124671325,82667,1488
2,1,187192728,123921,118630195,78711,1488
2,2,125905436,83391,63963769,42530,1488
2,3,124676460,82700,255202839,168987,1488
1,1,256481991,169833,126023652,83591,1498
1,2,126020029,83559,256485614,169865,1498
2,1,188471880,124767,118630195,78711,1498
2,2,125905436,83391,65310961,43421,1498
2,3,126023652,83591,256481991,169833,1498
3,1,196129740,129822,89893,301,1498
3,2,71150,201,326598753,216244,1498
3,3,256485614,169865,126020029,83559,1498
1,1,257765721,170683,127372398,84484,1508
1,2,127368775,84452,257769344,170715,1508
2,1,189755568,125616,119044483,78985,1508
2,2,126319766,83666,66659707,44314,1508
2,3,127372398,84484,257765721,170683,1508
